Specific Gravity,Pressure (psia),Hydrate Temperature (K),LOWESS_Predicted,Residual,Outlier
0.825237738,1977.115887,296.0809574,294.119396377771,1.9615610222289774,False
0.505808721,2440.057153,290.9437835,295.04156941796293,4.097785917962938,False
0.536739914,2595.550107,292.0592903,295.67901103407684,3.61972073407685,False
0.622270889,981.0003616,288.193221,289.3827261924199,1.1895051924199151,False
0.803184426,1168.536108,292.5536357,290.2536240503163,2.300011649683654,False
0.898438356,590.1772477,289.632113,286.1164593525194,3.515653647480576,False
0.516960722,2123.074049,290.4293506,294.2708271693318,3.841476569331803,False
0.51723191,291.7915246,277.9321333,280.5738043328159,2.641671032815907,False
0.737419173,1396.865936,292.5394097,291.82196777666485,0.7174419233351728,False
0.901634712,753.7318618,291.277089,287.81470192239334,3.4623870776066497,False
0.88392244,791.2366175,291.3344187,288.10607837877745,3.2283403212225608,False
0.696893402,2580.095605,295.4178609,295.62279248033917,0.2049315803391778,False
0.622182699,2254.860589,293.1672479,294.47410138814683,1.3068534881468281,False
0.99039782,1409.687323,296.4369714,291.85566908529864,4.581302314701361,False
0.591168591,979.3075195,287.5296598,289.3707085307407,1.841048730740738,False
0.635055047,1433.053315,290.7656773,291.9081856227363,1.1425083227363189,False
0.714290493,1395.040394,292.1194505,291.8170849459158,0.3023655540842469,False
0.93066738,1612.376568,296.4387052,292.5330775232645,3.9056276767354916,False
0.502067773,2277.855616,290.4568441,294.54087912337883,4.084035023378817,False
0.633128842,2506.190585,294.0006034,295.31162038389056,1.3110169838905676,False
0.644962724,463.5232601,283.8230456,283.9285499900205,0.10550439002048506,False
0.898563339,2306.816839,298.1059154,294.6332382666287,3.472677133371292,False
0.846415735,1489.523215,294.718733,292.00380353211483,2.714929467885156,False
0.701215948,2057.44211,294.1888539,294.22274061469426,0.03388671469423343,False
0.554389572,280.8691509,278.520359,280.3243133873499,1.8039543873499042,False
0.76384963,579.2354741,287.4374719,285.9673515141404,1.470120385859616,False
0.982763702,2681.0264,300.1666609,295.9753154302653,4.191345469734699,False
0.995781523,1048.294674,294.6681079,289.7293848022958,4.938723097704212,False
0.5876808,1152.970537,288.4571898,290.1760153730947,1.7188255730947049,False
0.515141681,2064.611694,290.2234047,294.2302115215281,4.006806821528073,False
0.620666656,758.2784929,286.5438251,287.8460355944829,1.3022104944828925,False
0.639076584,2371.619351,293.8056843,294.84319086439115,1.0375065643911512,False
0.918971722,1153.768221,294.2224655,290.1804690705291,4.041996429470885,False
0.771168909,1542.863659,293.7194346,292.2296122689654,1.4898223310345884,False
0.865002784,1337.969904,294.3484239,291.5802766997978,2.768147200202179,False
0.692067101,1683.434956,292.8366212,293.00356485863256,0.16694365863253324,False
0.535259746,835.7238255,285.2845992,288.4267262941929,3.142127094192915,False
0.609051128,2287.189095,292.97272,294.5699553158813,1.5972353158813348,False
0.881121701,548.6009126,288.8983204,285.515413750614,3.3829066493859727,False
0.780802926,888.8991344,290.4802227,288.7246003082986,1.7556223917014222,False
0.629269103,1473.911586,290.8164028,291.9684547614045,1.1520519614044815,False
0.50492985,283.0921131,277.4263195,280.375571219262,2.9492517192620085,False
0.960892912,1966.43358,298.0486111,294.0996607914839,3.948950308516089,False
0.878235606,891.1523284,292.0111327,288.7405607703228,3.270571929677203,False
0.98887927,1009.65076,294.3406842,289.5251046478615,4.815579552138502,False
0.99899004,766.8256497,292.7128499,287.91467255338875,4.798177346611226,False
0.701841545,2241.618806,294.6994965,294.43980591069226,0.2596905893077519,False
0.515304888,984.015202,285.8177301,289.3981903885778,3.5804602885777967,False
0.914171575,478.2005839,288.4472251,284.21059959838624,4.236625501613787,False
0.751871351,496.708814,286.2182509,284.57087889278927,1.6473720072107199,False
0.80150802,2200.971257,296.3286523,294.35143675903277,1.9772155409672223,False
0.525518722,216.4849568,276.0219271,278.845772010446,2.8238449104459846,False
0.939894799,182.7341341,281.9533874,277.2543628379429,4.6990245620571045,False
0.521383987,2404.947306,291.2519163,294.93113174745054,3.679215447450531,False
0.779930149,1601.00565,294.0884345,292.4819220108237,1.606512489176282,False
0.585595443,2210.01182,292.2667889,294.37019361915617,2.103404719156174,False
0.901971992,203.8916819,282.2550809,278.3788532452459,3.876227654754075,False
0.721963782,1084.694073,290.7182384,289.939821316618,0.7784170833820099,False
0.809655368,2111.642654,296.2186274,294.2706342611339,1.9479931388660816,False
0.956965611,1784.783983,297.4159874,293.5748609301141,3.8411264698859213,False
0.870579104,858.5566224,291.6609509,288.55366489932254,3.1072860006774476,False
0.787688576,1436.621101,293.5641542,291.9152097859402,1.6489444140598266,False
0.831376521,2314.91447,297.1033701,294.6603059685166,2.4430641314834247,False
0.993130728,941.9594597,293.9568267,289.0979113841051,4.858915315894933,False
0.863660985,199.4828751,281.5522437,278.18270786335887,3.3695358366411483,False
0.928056857,1907.346359,297.4092082,293.9638266490602,3.4453815509398282,False
0.640862483,1599.473776,291.5391492,292.47555696159657,0.9364077615965698,False
0.809192339,2295.202519,296.6983624,294.595292688697,2.1030697113030214,False
0.952991913,1782.395921,297.3532272,293.5613874900226,3.7918397099774097,False
0.601326483,1469.552078,290.2150311,291.9612523213144,1.7462212213144426,False
0.55300381,2133.612927,291.324997,294.27454758272626,2.9495505827262605,False
0.502440994,2295.676461,290.5108511,294.5968145173658,4.085963417365747,False
0.67435937,1147.380972,290.1881022,290.1509207802976,0.037181419702392304,False
0.964387271,829.8120557,292.7657402,288.39264103502165,4.373099164978328,False
0.524648063,741.7583677,284.2825303,287.7151326760806,3.432602376080581,False
0.774064479,716.2674923,288.9901708,287.48436255359525,1.5058082464047402,False
0.957708671,2425.931867,299.242361,294.993174341727,4.249186658273004,False
0.809202949,534.599056,287.6406412,285.2765941737676,2.364047026232413,False
0.704622205,1055.977465,290.239734,289.77329289847404,0.46644110152595886,False
0.515535327,2096.499111,290.3214498,294.263419437997,3.9419696379970333,False
0.779802159,1394.966294,293.2551582,291.8168847234628,1.4382734765371765,False
0.888439784,2619.407951,298.695596,295.76069328264765,2.9349027173523723,False
0.90629093,1388.177547,295.1816812,291.7979725113858,3.383708688614206,False
0.849077831,2200.429323,297.0838818,294.3504000389349,2.733481761065093,False
0.848248873,1628.023119,295.2834097,292.62399030703756,2.659419392962434,False
0.639429915,2593.669629,294.3254663,295.67291171257307,1.3474454125730517,False
0.865994616,2003.163108,296.7903566,294.1625970852121,2.627759514787897,False
0.5305835,722.2952718,284.2557011,287.54260113586815,3.2869000358681433,False
0.932074794,2648.437768,299.3935945,295.8581216864308,3.5354728135691857,False
0.566838414,1231.257299,288.3955603,290.74693463040995,2.3513743304099535,False
0.592866111,393.8681977,281.6755156,282.5870398390133,0.9115242390133176,False
0.914028874,1225.748152,294.5275071,290.6976296435514,3.829877456448571,False
0.891949055,1186.453431,294.0075687,290.3707476715905,3.6368210284094857,False
0.910075367,1644.259325,296.26353,292.73022889356804,3.5333011064319635,False
0.57765721,1712.762602,290.6070473,293.191276287036,2.584228987035999,False
0.922966153,2125.757659,297.9790999,294.26974598102566,3.7093539189743296,False
0.836517533,2233.173367,296.9745241,294.41980550096076,2.5547185990392336,False
0.693036951,603.4416351,286.4709136,286.29579174847345,0.17512185152656912,False
0.544936547,2169.427093,291.2314939,294.30441501490935,3.072921114909377,False
0.91909133,2392.455732,298.6170177,294.89845512319846,3.7185625768015598,False
0.812461556,2256.390606,296.6518523,294.47837836364926,2.1734739363507174,False
0.731875549,1446.614386,292.6532475,291.9321319241403,0.7211155758596988,False
0.955188712,2660.255216,299.7439733,295.8996303173357,3.8443429826642728,False
0.981198394,1318.910658,295.9056686,291.4595064014047,4.446162198595289,False
0.979548531,1959.733408,298.2819021,294.08692629036995,4.19497580963008,False
0.689292552,1810.763477,293.2162105,293.6485237853456,0.43231328534562863,False
0.827629691,1629.402409,294.9672611,292.63236543827054,2.3348956617294334,False
0.564449512,2448.26108,292.3779888,295.0699274038241,2.6919386038240987,False
0.630303797,1660.151955,291.5458578,292.8433645661583,1.2975067661582784,False
0.808598801,2545.135597,297.288191,295.47840016993723,1.8097908300627523,False
0.761446557,1978.637906,295.0337431,294.1234082171717,0.9103348828282947,False
0.695440123,2588.713824,295.4096889,295.65608396371806,0.24639506371806874,False
0.68997753,1692.279539,292.8285682,293.06199811737713,0.23342991737712282,False
0.513058646,950.1552904,285.5468584,289.1619948784628,3.615136478462773,False
0.992411131,1148.083145,295.1938879,290.1529850444692,5.040902855530817,False
0.861463171,1738.191244,295.8780921,293.3377666700387,2.5403254299612854,False
0.668010289,974.7836952,289.0592164,289.3399217390935,0.2807053390934584,False
0.704697908,366.3271129,283.3408769,282.04557808643864,1.2952988135613737,False
0.843891801,2507.177366,297.7635035,295.3159613698397,2.4475421301602864,False
0.826484873,992.4044613,291.9063656,289.44359211788685,2.462773482113164,False
0.575904694,533.655499,283.3342939,285.2593926666746,1.9250987666746369,False
0.811677578,483.5827091,287.0092302,284.3153136237938,2.6939165762061634,False
0.745188327,677.4484596,288.1448423,287.09008403487707,1.0547582651229277,False
0.721023247,595.274135,286.8838394,286.1823649651151,0.7014744348849149,False
0.97018332,188.7586143,282.5923084,277.6075087778616,4.984799622138382,False
0.891218118,1808.588961,296.5602224,293.64810061519034,2.912121784809642,False
0.955614612,421.9658172,288.160812,283.1299554354512,5.030856564548799,False
0.786300649,380.9439128,284.9867982,282.33463832782695,2.6521598721730584,False
0.782445258,1972.799934,295.371562,294.11266293775844,1.2588990622415395,False
0.990611256,2193.051615,299.0969,294.3342388244681,4.762661175531889,False
0.945168229,1374.541654,295.6701146,291.7556558412274,3.9144587587725823,False
0.970837106,241.4989417,284.4188086,279.4707321651681,4.948076434831876,False
0.525148425,767.6558476,284.5110381,287.92050787656734,3.4094697765673345,False
0.696267388,2239.892182,294.5911063,294.43561027892235,0.1554960210776244,False
0.56355167,173.9327407,275.2829576,276.68041915640487,1.3974615564048918,False
0.686054946,1875.303366,293.3614707,293.84489851385956,0.4834278138595778,False
0.783111804,1462.14456,293.5950478,291.9500993243232,1.644948475676756,False
0.885599683,1349.858268,294.7091406,291.64004103814216,3.069099561857854,False
0.711662557,1775.905925,293.5157619,293.53058564206805,0.014823742068074353,False
0.761529445,1225.090338,292.155828,290.6916921287023,1.4641358712976853,False
0.774743363,1146.77306,291.9714865,290.1491894202402,1.822297079759835,False
0.948986678,1590.017299,296.6099342,292.43759812286885,4.172336077131149,False
0.817753748,760.5124966,290.0793295,287.8652152235188,2.2141142764811548,False
0.81232338,2085.425411,296.1884006,294.2535499308064,1.9348506691936223,False
0.50482866,1151.749389,286.5183481,290.16972085590675,3.6513727559067206,False
0.846043287,758.0550599,290.4951806,287.8444777282906,2.650702871709427,False
0.587482766,1245.809312,288.9234266,290.8732113252053,1.9497847252052907,False
0.557986125,826.1419753,285.7375005,288.3686337495811,2.631133249581069,False
0.983670027,588.4808051,290.776414,286.0937599515632,4.682654048436802,False
0.902265813,1005.871655,293.1261242,289.5044731628847,3.621651037115271,False
0.853461506,2611.49214,298.1479124,295.7338825668602,2.414029833139807,False
0.78657092,1796.365975,294.8860206,293.6142157389771,1.271804861022872,False
0.875098475,1469.241997,295.0702806,291.960649026145,3.1096315738549833,False
0.882759719,1699.070553,296.0614435,293.105308611821,2.956134888179008,False
0.549297887,2388.32049,291.8849949,294.887580042064,3.0025851420639924,False
0.83211334,236.4523383,282.332787,279.35612969261916,2.976657307380833,False
0.859449027,2261.0644,297.4026008,294.49135505690487,2.911245743095151,False
0.841829636,2449.394891,297.5960973,295.07509400816093,2.5210032918390652,False
0.747244787,1102.69462,291.2630659,290.01567933729893,1.247386562701081,False
0.701569701,326.8050867,282.4968276,281.2808323962444,1.2159952037555968,False
0.50568535,1398.036728,287.7035379,291.82509866127776,4.121560761277749,False
0.736040407,586.6249964,287.0495739,286.06745275170766,0.9821211482923218,False
0.573558551,818.6922796,286.0286939,288.31621029534045,2.2875163953404467,False
0.640874552,2044.559271,292.9837259,294.20591990321833,1.2221940032183056,False
0.774854428,714.4033792,288.9863975,287.466796154843,1.5196013451570138,False
0.796266712,2513.76083,297.0145502,295.34419376520884,1.670356434791131,False
0.90791256,269.7991654,284.3764018,280.07701430619704,4.2993874938029535,False
0.683491911,361.036115,282.8583812,281.93983943162976,0.9185417683702326,False
0.745321972,200.6075962,279.7642961,278.23904967878804,1.525246421211989,False
0.624231291,2212.974394,293.101659,294.37635843262336,1.274699432623379,False
0.545295558,297.2341281,278.7107914,280.6932253216622,1.9824339216622207,False
0.850478577,2432.008579,297.6893053,295.013510710604,2.6757945893959914,False
0.828295309,449.7758751,286.7776684,283.66340038144364,3.114268018556345,False
0.656694855,766.7694411,287.3307599,287.91427885127797,0.5835189512779948,False
0.512096685,2501.672769,291.2442991,295.2920633831729,4.04776428317291,False
0.930408115,2083.085143,297.9652457,294.2508470955597,3.714398604440305,False
0.787678501,2687.063655,297.2559978,295.99568007273774,1.2603177272622474,False
0.626313441,225.1031502,278.4539702,279.08333294584145,0.6293627458414335,False
0.830718133,1346.719803,293.8621641,291.619226443881,2.2429376561189542,False
0.521524854,2405.106401,291.2557729,294.9315329700792,3.675760070079207,False
0.654388981,2570.062129,294.5744271,295.582535824011,1.0081087240110378,False
0.890693292,2590.298923,298.6643828,295.6613391944251,3.0030436055748737,False
0.970934483,2418.999652,299.407226,294.9715572796711,4.435668720328863,False
0.625495169,1259.409658,289.7916729,290.98364623218947,1.191973332189491,False
0.517117493,330.2280339,278.7820722,281.34487135977463,2.562799159774613,False
0.724895352,1789.571381,293.8004436,293.591334253746,0.2091093462539675,False
0.895259042,719.8605592,290.8879744,287.51903784090877,3.368936559091253,False
0.774383179,239.007048,281.5138679,279.41560809034405,2.0982598096559286,False
0.513081343,2317.061081,290.8331693,294.6675905590715,3.8344212590715188,False
0.805814086,1948.759251,295.6839391,294.06548610624935,1.6184529937506227,False
0.870463647,2112.760928,297.1721006,294.2703836107452,2.901716989254794,False
0.708329936,1718.472884,293.2599969,293.22365357729154,0.03634332270843288,False
0.751931317,1584.405748,293.5508192,292.4168369133179,1.1339822866820555,False
0.967100746,2327.974779,299.1302817,294.70502366172593,4.42525803827408,False
0.755026609,315.4124137,283.1681534,281.0627808946463,2.105372505353671,False
0.566288027,2009.448125,291.2842811,294.1693950582304,2.88511395823042,False
0.666466186,1253.152933,290.5757664,290.93422598147,0.35845958146995827,False
0.644741449,1226.760151,290.0206691,290.70639106572963,0.6857219657296127,False
0.861302766,2336.863193,297.6235178,294.735650458179,2.887867341820993,False
0.898840643,2508.334615,298.5981698,295.32103810055236,3.2771316994476365,False
0.592591529,686.5149712,285.3244024,287.183547308253,1.859144908253029,False
0.573292488,1341.348061,289.0565549,291.59921327998836,2.5426583799883815,False
0.894737551,634.7646693,290.0592475,286.6658030782897,3.393444421710342,False
0.68031348,1063.046969,289.8306322,289.8172313257855,0.013400874214539726,False
0.634063257,921.7696227,288.0448826,288.94956670619683,0.9046841061968394,False
0.884456644,827.788928,291.631866,288.37978766374994,3.252078336250065,False
0.732368491,147.2270241,277.2369754,274.7072019770955,2.5297734229044977,False
0.983588732,2452.80482,299.6598959,295.08841307170235,4.571482828297633,False
0.847349898,1828.180391,295.9629912,293.68184815738334,2.281143042616634,False
0.627325245,1922.45679,292.3478578,294.0078230412638,1.6599652412638193,False
0.5905941,1077.740421,288.1075378,289.9044810913646,1.7969432913645846,False
0.926895486,800.1849075,292.0191883,288.1731344035554,3.846053896444573,False
0.700520828,1703.733485,293.0651142,293.1349553203496,0.06984112034962209,False
0.919785706,2025.891153,297.6493307,294.18928169758095,3.460049002419055,False
0.695723133,575.0996271,286.2052247,285.9061869386068,0.2990377613931514,False
0.978340503,622.5310409,291.0791404,286.52726804735084,4.551872352649184,False
0.978924838,787.516721,292.6224659,288.07786980769157,4.5445960923084385,False
0.934007769,1272.811537,295.042129,291.0919888345437,3.9501401654562756,False
0.866457594,2206.484173,297.3663699,294.3625382427209,3.003831657279079,False
0.900870265,587.2036245,289.6333177,286.0764838379733,3.5568338620267355,False
0.671057983,1288.07496,290.8311398,291.2180530084807,0.3869132084806779,False
0.791032335,2043.091238,295.7202346,294.2056921073434,1.5145424926566307,False
0.639130476,1766.728527,292.0929562,293.4856681553572,1.3927119553571856,False
0.963531229,2226.566903,298.8197476,294.40491349142616,4.414834108573871,False
0.521073255,160.4755975,273.7361162,275.67450050432467,1.938384304324643,False
0.938764577,201.6076339,282.6712019,278.2776145063711,4.393587393628934,False
0.599490962,834.5977316,286.7097763,288.4196710797909,1.7098947797908863,False
0.646761099,1137.23589,289.597821,290.118784352973,0.5209633529730127,False
0.989050211,1506.981556,296.8269241,292.0635802864302,4.763343813569804,False
0.841726338,342.3004642,285.1054684,281.57593950583197,3.5295288941680383,False
0.59258256,424.0488099,282.1669629,283.16947254698437,1.0025096469843788,False
0.876464754,2338.047543,297.8562893,294.7397152465855,3.1165740534145243,False
0.698183057,2475.452368,295.2043397,295.18165308433584,0.022686615664156307,False
0.834671984,2151.719654,296.7279496,294.2895249586213,2.438424641378674,False
0.74582555,1086.38102,291.1463016,289.94779170401915,1.1985098959808624,False
0.982592886,1119.075168,294.9042292,290.06348377690233,4.840745423097644,False
0.994022366,949.7606425,294.0209039,289.158931282825,4.861972617175013,False
0.824090417,966.801159,291.7047201,289.29107248134454,2.413647618655432,False
0.830753525,1151.760151,292.9012013,290.16977881027367,2.7314224897263557,False
0.889267114,1266.748045,294.3728244,291.04257667013593,3.330247729864084,False
0.55432797,2625.751193,292.5416726,295.7824792975259,3.2408066975258976,False
0.955050696,883.0531868,293.0379072,288.69063232013207,4.347274879867939,False
0.500400078,491.7139812,281.043476,284.4736759564219,3.430199956421916,False
0.768204455,218.6452379,280.7688164,278.9086253019451,1.8601910980548837,False
0.944195121,1337.686049,295.4898529,291.5781466168316,3.911706283168428,False
0.615778701,2294.54234,293.1335872,294.59318259085023,1.459595390850211,False
0.518769331,976.2427921,285.8536528,289.3505300888914,3.496877288891369,False
0.917563043,2391.828132,298.5935056,294.8968414972744,3.696664102725606,False
0.622083186,942.9000517,287.9432088,289.1052325271799,1.1620237271799283,False
0.828826918,1765.133095,295.4648507,293.4801769330187,1.9846737669813024,False
0.689423077,1017.658913,289.7307563,289.56642501042353,0.1643312895764666,False
0.575033529,2357.505472,292.4024387,294.8026715204897,2.400232820489691,False
0.830308872,204.7201978,281.2532762,278.43062839195073,2.8226478080492825,False
0.843115285,908.0468811,291.6035039,288.8533658095655,2.7501380904345183,False
0.728122353,2528.733892,295.8756831,295.4083136159825,0.46736948401752443,False
0.507795268,176.7194435,274.1338559,276.874422153544,2.7405662535439888,False
0.689422093,1983.673839,293.7547507,294.13102338369555,0.3762726836955608,False
0.863268276,1277.263735,294.0375458,291.12880304586446,2.908742754135517,False
0.891552646,1872.156934,296.7710443,293.83186046025065,2.9391838397493757,False
0.956873106,696.513246,291.5306939,287.2872066292801,4.243487270719925,False
0.552684164,1467.04836,289.1241006,291.9567481588811,2.832647558881092,False
0.624373925,1383.53803,290.3364337,291.78460124159386,1.4481675415938753,False
0.908140315,1642.775661,296.2302007,292.72036994585,3.509830754150016,False
0.554931305,317.9178716,279.3922848,281.10911476247514,1.716829962475117,False
0.980633059,1759.889157,297.6532081,293.45521767570517,4.197990424294801,False
0.50785998,1094.87098,286.2866914,289.9850833079359,3.6983919079359,False
0.610093255,2372.903348,293.2062494,294.846610458207,1.64036105820702,False
0.612123893,1953.239278,292.1235336,294.0746009781364,1.951067378136429,False
0.874923921,1851.907271,296.4593011,293.7478148994009,2.711486200599097,False
0.8344792,1653.632225,295.163407,292.79584632524364,2.367560674756362,False
0.545263987,875.3490521,285.8076999,288.6440712835978,2.8363713835977933,False
0.697967976,1277.588121,291.287619,291.13157633572837,0.15604266427163793,False
0.942319032,1828.788723,297.3589155,293.6834566324232,3.675458867576822,False
0.698489611,960.3082998,289.5368337,289.2421577374391,0.2946759625609161,False
0.799503311,1754.898741,294.9598462,293.4290864463349,1.5307597536651087,False
0.884234724,1154.277663,293.7241654,290.1833848511201,3.5407805488799227,False
0.818425671,1981.973769,295.9869046,294.12848301315114,1.8584215868488627,False
0.652868376,1427.65385,291.0990005,291.89872423822766,0.7997237382276694,False
0.601357702,1401.801055,289.9331894,291.83504323349376,1.9018538334937602,False
0.729380265,2373.941586,295.5340159,294.8493563767477,0.6846595232522645,False
0.796803057,2250.872247,296.3823288,294.4633381579113,1.9189906420886587,False
0.50649327,1838.416832,289.3348702,293.70575901697316,4.3708888169731495,False
0.660206853,1842.148146,292.7587288,293.71516633862103,0.95643753862106,False
0.931699368,1353.225078,295.3866586,291.6508790801816,3.7357795198183794,False
0.987714261,2404.10112,299.5980755,294.9289076838801,4.669167816119909,False
0.698136017,2393.809751,295.0103362,294.90206445122055,0.1082717487794298,False
0.872703151,1944.111107,296.7145548,294.0558188481597,2.658735951840299,False
0.834992194,2328.649628,297.1948772,294.707355385498,2.4875218145020312,False
0.871808875,1963.511725,296.7599242,294.0941379798126,2.6657862201873854,False
0.820184184,1989.108646,296.0362074,294.13947317704134,1.8967342229586848,False
0.602613363,1031.982505,288.0974272,289.6404745372331,1.5430473372330766,False
0.573026478,215.4102066,277.0447648,278.81221815408867,1.7674533540886728,False
0.561237866,2699.808722,292.8594714,296.0373145139257,3.1778431139256895,False
0.711691634,1474.209349,292.4052357,291.96877640807594,0.4364592919240522,False
0.650037838,2447.783149,294.2083817,295.0677635730478,0.8593818730477665,False
0.698727632,455.1222916,284.7073482,283.76577618785535,0.9415720121446611,False
0.753068811,799.6686472,289.3447851,288.1696008210533,1.1751842789467446,False
0.56017659,2677.348068,292.7877035,295.96124076269535,3.1735372626953335,False
0.547087013,939.2429227,286.2876059,289.0781314313108,2.7905255313107773,False
0.955814385,2488.925295,299.3657262,295.2380978041983,4.1276283958017075,False
0.659020112,2455.145004,294.4042644,295.09899317731947,0.694728777319483,False
0.565933211,668.7600219,284.5765045,287.00109780375897,2.424593303758968,False
0.734010825,342.3930869,283.3857517,281.57764834122366,1.80810335877635,False
0.5798835,2437.829613,292.702687,295.03320056394784,2.330513563947818,False
0.990036041,2015.882149,298.5904864,294.17499439327196,4.415492006728016,False
0.831326529,2250.154318,296.9370317,294.46144474270216,2.4755869572978213,False
0.557029298,1923.158719,290.8171833,294.0097452956385,3.1925619956384708,False
0.644110263,1687.09343,291.9207728,293.02781673025703,1.1070439302570207,False
0.726443905,1001.46171,290.3019104,289.48615293169433,0.8157574683056623,False
0.971723713,902.888112,293.4040827,288.81291900586945,4.591163694130557,False
0.520111135,148.9360469,273.1581251,274.81971061569254,1.6615855156925363,False
0.60348255,935.7342884,287.5093889,289.04926145063706,1.5398725506370852,False
0.837336648,610.2220232,288.9511175,286.3793393167794,2.5717781832206015,False
0.658450154,1430.356053,291.2200053,291.9032891503025,0.6832838503024732,False
0.723452679,1358.663893,292.1241525,291.67628544093816,0.4478670590618208,False
0.828517393,198.7051533,281.0065203,278.13796582141276,2.868554478587214,False
0.532040182,405.3296459,280.5228205,282.80969262275664,2.2868721227566198,False
0.527496939,1202.820125,287.3383362,290.49808789380194,3.1597516938019226,False
0.960272087,2006.254647,298.1591994,294.1639576014312,3.9952417985687703,False
0.531810489,1113.693251,286.9746908,290.0498638171999,3.075173017199859,False
0.621367131,2166.910338,292.9204618,294.3046441277771,1.3841823277771255,False
0.589649057,884.8692254,286.8663487,288.70187588448323,1.835527184483226,False
0.545256506,692.7456003,284.333282,287.244711512702,2.911429512702,False
0.635395025,1958.897524,292.6229469,294.08546499486175,1.462518094861764,False
0.914407581,1201.587083,294.4096934,290.48858117224074,3.921112227759238,False
